SALEDATE,WHSALNAME,CMPNAME,LARGENAME_API,MIDNAME_API,SMALLNAME,AVGAMT,STD,TOTQTY,MY_TARGET_ITEM_NAME,MY_TARGET_LARGENAME,MY_TARGET_MIDNAME,WHSALCD
20250310,천안,천안청과㈜,엽경채류,배추,저장배추,13780.000,12.000kg상자,8628.000,배추,엽경채류,배추,340101
20250310,천안,천안농협(공),엽경채류,배추,쌈배추,18500.000,10.000kg상자,530.000,배추,엽경채류,배추,340101
20250310,천안,천안농협(공),엽경채류,배추,쌈배추,20000.000,8.000kg상자,16.000,배추,엽경채류,배추,340101
20250310,천안,천안농협(공),엽경채류,배추,우거지,10000.000,12.000kg상자,12.000,배추,엽경채류,배추,340101
20250311,천안,천안청과㈜,엽경채류,배추,우거지,23430.000,1.000kg상자,2.000,배추,엽경채류,배추,340101
20250311,천안,천안농협(공),엽경채류,배추,월동배추,6666.667,12.000kg그물망,492.000,배추,엽경채류,배추,340101
20250311,천안,천안농협(공),엽경채류,배추,쌈배추,12100.000,10.000kg상자,630.000,배추,엽경채류,배추,340101
20250311,천안,천안농협(공),엽경채류,배추,쌈배추,18000.000,8.000kg상자,32.000,배추,엽경채류,배추,340101
20250311,천안,천안농협(공),엽경채류,배추,우거지,2000.000,4.000kg상자,12.000,배추,엽경채류,배추,340101
20250312,천안,천안농협(공),엽경채류,배추,우거지,5000.000,1.000kg상자,11.000,배추,엽경채류,배추,340101
20250312,천안,천안농협(공),엽경채류,배추,기타배추,11958.333,1.000kg상자,29.000,배추,엽경채류,배추,340101
20250312,천안,천안농협(공),엽경채류,배추,월동배추,10500.000,12.000kg그물망,204.000,배추,엽경채류,배추,340101
20250312,천안,천안청과㈜,엽경채류,배추,저장배추,12780.000,12.000kg상자,12000.000,배추,엽경채류,배추,340101
20250312,천안,천안청과㈜,엽경채류,배추,우거지,2630.000,1.000kg상자,3.000,배추,엽경채류,배추,340101
20250313,천안,천안농협(공),엽경채류,배추,월동배추,10500.000,12.000kg그물망,168.000,배추,엽경채류,배추,340101
20250313,천안,천안농협(공),엽경채류,배추,쌈배추,13800.000,10.000kg상자,630.000,배추,엽경채류,배추,340101
20250313,천안,천안청과㈜,엽경채류,배추,우거지,26250.000,10.000kg상자,10.000,배추,엽경채류,배추,340101
20250313,천안,천안농협(공),엽경채류,배추,쌈배추,20000.000,8.000kg상자,8.000,배추,엽경채류,배추,340101
20250313,천안,천안농협(공),엽경채류,배추,기타배추,4766.667,1.000kg상자,12.000,배추,엽경채류,배추,340101
20250314,천안,천안농협(공),엽경채류,배추,쌈배추,3000.000,8.000kg상자,8.000,배추,엽경채류,배추,340101
20250314,천안,천안농협(공),엽경채류,배추,기타배추,14200.000,1.000kg상자,6.000,배추,엽경채류,배추,340101
20250314,천안,천안농협(공),엽경채류,배추,월동배추,7750.000,12.000kg그물망,540.000,배추,엽경채류,배추,340101
20250315,천안,천안농협(공),엽경채류,배추,기타배추,3757.143,1.000kg상자,23.000,배추,엽경채류,배추,340101
20250315,천안,천안청과㈜,엽경채류,배추,우거지,26250.000,10.000kg상자,20.000,배추,엽경채류,배추,340101
20250315,천안,천안농협(공),엽경채류,배추,월동배추,10000.000,12.000kg그물망,24.000,배추,엽경채류,배추,340101
20250317,천안,천안청과㈜,엽경채류,배추,저장배추,12757.143,12.000kg상자,12252.000,배추,엽경채류,배추,340101
20250317,천안,천안농협(공),엽경채류,배추,고냉지배추,8000.000,12.000kg상자,276.000,배추,엽경채류,배추,340101
20250317,천안,천안농협(공),엽경채류,배추,쌈배추,3000.000,8.000kg상자,32.000,배추,엽경채류,배추,340101
20250317,천안,천안농협(공),엽경채류,배추,기타배추,16000.000,1.000kg상자,4.000,배추,엽경채류,배추,340101
20250317,천안,천안청과㈜,엽경채류,배추,우거지,26250.000,10.000kg상자,-20.000,배추,엽경채류,배추,340101
20250318,천안,천안농협(공),엽경채류,배추,쌈배추,25000.000,8.000kg상자,8.000,배추,엽경채류,배추,340101
20250318,천안,천안농협(공),엽경채류,배추,기타배추,15833.333,1.000kg상자,23.000,배추,엽경채류,배추,340101
20250318,천안,천안농협(공),엽경채류,배추,월동배추,8666.667,12.000kg그물망,180.000,배추,엽경채류,배추,340101
20250318,천안,천안청과㈜,엽경채류,배추,우거지,2630.000,1.000kg상자,2.000,배추,엽경채류,배추,340101
20250319,천안,천안청과㈜,엽경채류,배추,저장배추,10450.000,12.000kg상자,1740.000,배추,엽경채류,배추,340101
20250319,천안,천안청과㈜,엽경채류,배추,저장배추,10375.000,12.000kg상자,10500.000,배추,엽경채류,배추,340101
20250319,천안,천안농협(공),엽경채류,배추,월동배추,11000.000,12.000kg그물망,120.000,배추,엽경채류,배추,340101
20250319,천안,천안농협(공),엽경채류,배추,쌈배추,12000.000,8.000kg상자,8.000,배추,엽경채류,배추,340101
20250319,천안,천안농협(공),엽경채류,배추,기타배추,12000.000,1.000kg상자,7.000,배추,엽경채류,배추,340101
20250320,천안,천안농협(공),엽경채류,배추,월동배추,9000.000,12.000kg그물망,636.000,배추,엽경채류,배추,340101
20250320,천안,천안농협(공),엽경채류,배추,기타배추,9135.000,1.000kg상자,37.000,배추,엽경채류,배추,340101
20250321,천안,천안농협(공),엽경채류,배추,월동배추,6200.000,12.000kg그물망,1092.000,배추,엽경채류,배추,340101
20250321,천안,천안청과㈜,엽경채류,배추,저장배추,13787.500,12.000kg상자,6864.000,배추,엽경채류,배추,340101
20250321,천안,천안농협(공),엽경채류,배추,쌈배추,13000.000,8.000kg상자,40.000,배추,엽경채류,배추,340101
20250321,천안,천안농협(공),엽경채류,배추,우거지,5000.000,12.000kg상자,12.000,배추,엽경채류,배추,340101
20250321,천안,천안농협(공),엽경채류,배추,기타배추,3800.000,1.000kg상자,18.000,배추,엽경채류,배추,340101
20250322,천안,천안농협(공),엽경채류,배추,쌈배추,11000.000,8.000kg상자,16.000,배추,엽경채류,배추,340101
20250322,천안,천안농협(공),엽경채류,배추,우거지,2000.000,1.000kg상자,3.000,배추,엽경채류,배추,340101
20250322,천안,천안농협(공),엽경채류,배추,우거지,10000.000,12.000kg상자,12.000,배추,엽경채류,배추,340101
20250322,천안,천안농협(공),엽경채류,배추,기타배추,12200.000,1.000kg상자,11.000,배추,엽경채류,배추,340101
20250322,천안,천안농협(공),엽경채류,배추,월동배추,13000.000,12.000kg그물망,168.000,배추,엽경채류,배추,340101
20250324,천안,천안농협(공),엽경채류,배추,쌈배추,17000.000,8.000kg상자,24.000,배추,엽경채류,배추,340101
20250324,천안,천안농협(공),엽경채류,배추,우거지,5000.000,12.000kg상자,12.000,배추,엽경채류,배추,340101
20250324,천안,천안농협(공),엽경채류,배추,기타배추,9055.556,1.000kg상자,63.000,배추,엽경채류,배추,340101
20250324,천안,천안청과㈜,엽경채류,배추,저장배추,13978.571,12.000kg상자,12084.000,배추,엽경채류,배추,340101
20250324,천안,천안농협(공),엽경채류,배추,쌈배추,15300.000,10.000kg상자,550.000,배추,엽경채류,배추,340101
20250325,천안,천안농협(공),엽경채류,배추,월동배추,9000.000,12.000kg그물망,420.000,배추,엽경채류,배추,340101
20250325,천안,천안농협(공),엽경채류,배추,쌈배추,17000.000,8.000kg상자,24.000,배추,엽경채류,배추,340101
20250325,천안,천안농협(공),엽경채류,배추,기타배추,8855.000,1.000kg상자,24.000,배추,엽경채류,배추,340101
20250326,천안,천안농협(공),엽경채류,배추,월동배추,11000.000,12.000kg그물망,84.000,배추,엽경채류,배추,340101
20250326,천안,천안청과㈜,엽경채류,배추,우거지,2630.000,1.000kg상자,3.000,배추,엽경채류,배추,340101
20250326,천안,천안농협(공),엽경채류,배추,월동배추,24000.000,2.000kg단,4.000,배추,엽경채류,배추,340101
20250326,천안,천안청과㈜,엽경채류,배추,저장배추,14800.000,12.000kg상자,2496.000,배추,엽경채류,배추,340101
20250326,천안,천안청과㈜,엽경채류,배추,저장배추,16016.667,12.000kg상자,9204.000,배추,엽경채류,배추,340101
20250326,천안,천안농협(공),엽경채류,배추,월동배추,11000.000,12.000kg그물망,84.000,배추,엽경채류,배추,340101
20250326,천안,천안청과㈜,엽경채류,배추,우거지,2630.000,1.000kg상자,3.000,배추,엽경채류,배추,340101
20250326,천안,천안농협(공),엽경채류,배추,월동배추,24000.000,2.000kg단,4.000,배추,엽경채류,배추,340101
20250326,천안,천안청과㈜,엽경채류,배추,저장배추,14800.000,12.000kg상자,2496.000,배추,엽경채류,배추,340101
20250326,천안,천안청과㈜,엽경채류,배추,저장배추,16016.667,12.000kg상자,9204.000,배추,엽경채류,배추,340101
20250327,천안,천안농협(공),엽경채류,배추,월동배추,10000.000,10.000kg그물망,7390.000,배추,엽경채류,배추,340101
20250327,천안,천안농협(공),엽경채류,배추,우거지,20000.000,1.000kg상자,2.000,배추,엽경채류,배추,340101
20250327,천안,천안농협(공),엽경채류,배추,우거지,2000.000,10.000kg상자,30.000,배추,엽경채류,배추,340101
20250327,천안,천안농협(공),엽경채류,배추,기타배추,9333.333,1.000kg상자,12.000,배추,엽경채류,배추,340101
20250327,천안,천안농협(공),엽경채류,배추,월동배추,8000.000,12.000kg그물망,264.000,배추,엽경채류,배추,340101
20250328,천안,천안농협(공),엽경채류,배추,월동배추,7000.000,12.000kg그물망,276.000,배추,엽경채류,배추,340101
20250328,천안,천안농협(공),엽경채류,배추,쌈배추,12000.000,8.000kg상자,64.000,배추,엽경채류,배추,340101
20250328,천안,천안농협(공),엽경채류,배추,우거지,5000.000,10.000kg상자,10.000,배추,엽경채류,배추,340101
20250328,천안,천안농협(공),엽경채류,배추,기타배추,2600.000,1.000kg상자,33.000,배추,엽경채류,배추,340101
20250328,천안,천안농협(공),엽경채류,배추,쌈배추,14950.000,10.000kg상자,790.000,배추,엽경채류,배추,340101
20250328,천안,천안농협(공),엽경채류,배추,월동배추,7000.000,12.000kg그물망,276.000,배추,엽경채류,배추,340101
20250328,천안,천안농협(공),엽경채류,배추,쌈배추,12000.000,8.000kg상자,64.000,배추,엽경채류,배추,340101
20250328,천안,천안농협(공),엽경채류,배추,우거지,5000.000,10.000kg상자,10.000,배추,엽경채류,배추,340101
20250328,천안,천안농협(공),엽경채류,배추,기타배추,2600.000,1.000kg상자,33.000,배추,엽경채류,배추,340101
20250328,천안,천안농협(공),엽경채류,배추,쌈배추,14950.000,10.000kg상자,790.000,배추,엽경채류,배추,340101
20250329,천안,천안농협(공),엽경채류,배추,쌈배추,17000.000,8.000kg상자,104.000,배추,엽경채류,배추,340101
20250329,천안,천안농협(공),엽경채류,배추,우거지,2000.000,10.000kg상자,10.000,배추,엽경채류,배추,340101
20250329,천안,천안농협(공),엽경채류,배추,기타배추,6000.000,1.000kg상자,16.000,배추,엽경채류,배추,340101
20250329,천안,천안청과㈜,엽경채류,배추,우거지,31950.000,1.000kg상자,1.000,배추,엽경채류,배추,340101
20250331,천안,천안청과㈜,엽경채류,배추,저장배추,12064.286,12.000kg상자,12048.000,배추,엽경채류,배추,340101
20250331,천안,천안농협(공),엽경채류,배추,고냉지배추,12666.667,12.000kg상자,276.000,배추,엽경채류,배추,340101
20250331,천안,천안농협(공),엽경채류,배추,우거지,10000.000,12.000kg상자,12.000,배추,엽경채류,배추,340101
20250331,천안,천안농협(공),엽경채류,배추,기타배추,10500.000,1.000kg상자,3.000,배추,엽경채류,배추,340101
20250401,천안,천안농협(공),엽경채류,배추,월동배추,9666.667,12.000kg그물망,348.000,배추,엽경채류,배추,340101
20250401,천안,천안농협(공),엽경채류,배추,기타배추,18333.333,1.000kg상자,5.000,배추,엽경채류,배추,340101
20250402,천안,천안농협(공),엽경채류,배추,월동배추,8500.000,12.000kg그물망,144.000,배추,엽경채류,배추,340101
20250402,천안,천안청과㈜,엽경채류,배추,우거지,23430.000,1.000kg상자,3.000,배추,엽경채류,배추,340101
20250402,천안,천안농협(공),엽경채류,배추,쌈배추,15000.000,8.000kg상자,32.000,배추,엽경채류,배추,340101
20250402,천안,천안농협(공),엽경채류,배추,우거지,5000.000,12.000kg상자,36.000,배추,엽경채류,배추,340101
20250402,천안,천안농협(공),엽경채류,배추,기타배추,8100.000,1.000kg상자,24.000,배추,엽경채류,배추,340101
20250403,천안,천안청과㈜,엽경채류,배추,저장배추,13271.429,12.000kg상자,11436.000,배추,엽경채류,배추,340101
20250403,천안,천안농협(공),엽경채류,배추,월동배추,8000.000,12.000kg그물망,288.000,배추,엽경채류,배추,340101
20250403,천안,천안농협(공),엽경채류,배추,우거지,5000.000,1.000kg상자,1.000,배추,엽경채류,배추,340101
20250403,천안,천안농협(공),엽경채류,배추,기타배추,6000.000,1.000kg상자,9.000,배추,엽경채류,배추,340101
20250404,천안,천안농협(공),엽경채류,배추,쌈배추,14000.000,8.000kg상자,24.000,배추,엽경채류,배추,340101
20250404,천안,천안농협(공),엽경채류,배추,기타배추,11320.000,1.000kg상자,15.000,배추,엽경채류,배추,340101
20250404,천안,천안청과㈜,엽경채류,배추,저장배추,12200.000,12.000kg상자,0.000,배추,엽경채류,배추,340101
20250404,천안,천안농협(공),엽경채류,배추,월동배추,10666.667,12.000kg그물망,216.000,배추,엽경채류,배추,340101
20250405,천안,천안농협(공),엽경채류,배추,월동배추,10000.000,12.000kg그물망,36.000,배추,엽경채류,배추,340101
20250405,천안,천안청과㈜,엽경채류,배추,기타배추,12200.000,12.000kg상자,648.000,배추,엽경채류,배추,340101
20250405,천안,천안농협(공),엽경채류,배추,월동배추,8600.000,12.000kg그물망,636.000,배추,엽경채류,배추,340101
20250405,천안,천안농협(공),엽경채류,배추,기타배추,766.667,1.000kg상자,17.000,배추,엽경채류,배추,340101
20250407,천안,천안농협(공),엽경채류,배추,월동배추,7333.333,12.000kg그물망,324.000,배추,엽경채류,배추,340101
20250407,천안,천안청과㈜,엽경채류,배추,저장배추,13133.333,12.000kg상자,2592.000,배추,엽경채류,배추,340101
20250407,천안,천안청과㈜,엽경채류,배추,저장배추,16260.000,12.000kg상자,3588.000,배추,엽경채류,배추,340101
20250407,천안,천안청과㈜,엽경채류,배추,기타배추,11300.000,12.000kg상자,1284.000,배추,엽경채류,배추,340101
20250407,천안,천안농협(공),엽경채류,배추,쌈배추,15500.000,8.000kg상자,32.000,배추,엽경채류,배추,340101
20250407,천안,천안농협(공),엽경채류,배추,월동배추,7333.333,12.000kg그물망,324.000,배추,엽경채류,배추,340101
20250407,천안,천안청과㈜,엽경채류,배추,저장배추,13133.333,12.000kg상자,2592.000,배추,엽경채류,배추,340101
20250407,천안,천안청과㈜,엽경채류,배추,저장배추,16260.000,12.000kg상자,3588.000,배추,엽경채류,배추,340101
20250407,천안,천안청과㈜,엽경채류,배추,기타배추,11300.000,12.000kg상자,1284.000,배추,엽경채류,배추,340101
20250407,천안,천안농협(공),엽경채류,배추,쌈배추,15500.000,8.000kg상자,32.000,배추,엽경채류,배추,340101
20250408,천안,천안농협(공),엽경채류,배추,쌈배추,20500.000,8.000kg상자,40.000,배추,엽경채류,배추,340101
20250408,천안,천안농협(공),엽경채류,배추,기타배추,7787.500,1.000kg상자,47.000,배추,엽경채류,배추,340101
