date,cabbage,radish,garlic,onion,daikon,cilantro,artichoke,cabbage_pred_Ridge,radish_pred_Ridge,garlic_pred_Ridge,onion_pred_Ridge,daikon_pred_Ridge,cilantro_pred_Ridge,artichoke_pred_Ridge,cabbage_pred_RandomForestRegressor,radish_pred_RandomForestRegressor,garlic_pred_RandomForestRegressor,onion_pred_RandomForestRegressor,daikon_pred_RandomForestRegressor,cilantro_pred_RandomForestRegressor,artichoke_pred_RandomForestRegressor,cabbage_pred_LGBM,radish_pred_LGBM,garlic_pred_LGBM,onion_pred_LGBM,daikon_pred_LGBM,cilantro_pred_LGBM,artichoke_pred_LGBM,cabbage_pred_XGBoost,radish_pred_XGBoost,garlic_pred_XGBoost,onion_pred_XGBoost,daikon_pred_XGBoost,cilantro_pred_XGBoost,artichoke_pred_XGBoost,cabbage_pred_MLP,radish_pred_MLP,garlic_pred_MLP,onion_pred_MLP,daikon_pred_MLP,cilantro_pred_MLP,artichoke_pred_MLP
2021-06-02,2281.78,441.24,6083.07,666.52,1020.57,4676.38,4453.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-03,2079.09,634.59,3876.6,551.0,939.42,4139.1,4839.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-04,1510.31,556.19,3732.97,573.62,985.38,4015.22,5390.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-05,1295.32,739.21,4494.54,644.01,1081.3,4844.0,4202.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-06,1295.32,739.21,4494.54,644.01,1081.3,4844.0,4202.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-07,1294.68,492.55,4821.42,581.8,1005.13,4397.2,3810.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-08,1209.25,400.42,4230.6,544.14,991.08,4097.13,3961.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-09,1619.07,540.41,4978.61,630.4,985.7,3759.67,4507.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-10,1176.25,524.94,4381.07,602.58,916.11,3720.55,3867.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-11,1479.75,619.83,4298.96,662.66,1013.29,3503.93,3760.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-12,966.28,404.31,5323.36,612.24,1047.6,3507.66,2851.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-13,966.28,404.31,5323.36,612.24,1047.6,3507.66,2851.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-14,666.34,491.49,4416.85,635.76,955.55,3880.59,2652.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-15,987.93,747.04,4383.03,615.84,978.61,3285.93,3058.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-16,827.96,880.94,4482.9,605.82,846.25,3353.94,2560.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-17,1547.78,557.75,5034.86,658.35,754.94,3505.54,3421.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-18,2298.31,405.03,4147.4,633.31,826.24,3569.28,3096.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,1920.76,1125.56,4415.38,684.77,889.92,3123.5,3441.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-20,1920.76,1125.56,4415.38,684.77,889.92,3123.5,3441.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-21,2385.03,420.26,4611.17,738.39,796.77,3490.57,4019.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-22,2161.4,389.29,4372.19,570.59,839.78,3696.2,3299.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,1404.54,678.72,5386.69,617.52,741.95,3708.89,4159.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,2604.98,708.55,4777.02,696.76,775.05,4497.77,4173.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-25,1480.46,432.0,4497.61,625.92,768.57,5073.51,3869.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-26,1245.06,684.72,4940.58,573.75,715.29,5359.6,3371.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-27,1245.06,684.72,4940.58,573.75,715.29,5359.6,3371.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-28,1760.21,591.78,4832.11,642.32,713.39,4159.46,4151.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-29,2008.54,750.05,4668.66,570.19,654.7,4072.36,2972.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30,1922.42,419.14,4571.77,571.53,652.2,3977.73,3190.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-01,1381.24,426.24,4691.9,599.14,646.18,3809.73,3089.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-02,1645.46,578.27,4801.09,551.33,713.81,4004.93,3103.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-03,1420.57,671.43,4416.06,570.42,828.45,4192.43,4095.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-04,1420.57,671.43,4416.06,570.42,828.45,4192.43,4095.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-05,3119.47,805.39,4119.71,646.42,1081.16,4264.64,3878.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-06,1545.19,584.62,4073.73,685.09,1034.1,4641.86,4524.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-07,2126.31,796.13,4809.39,678.62,900.54,4406.62,3589.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-08,1623.3,723.19,4380.63,710.78,829.06,4157.24,3309.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-09,2091.76,799.85,4434.36,682.83,709.87,4134.3,4335.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,1271.72,451.99,4045.43,579.79,642.31,3988.9,3236.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-11,1271.72,451.99,4045.43,579.79,642.31,3988.9,3236.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-12,2048.42,376.88,4599.66,650.18,685.79,3705.09,3411.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-13,1049.26,345.94,4568.68,735.89,591.63,4155.73,3372.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-14,1582.86,292.1,5108.51,649.74,545.38,3675.09,2995.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-15,1271.91,498.86,5303.28,634.19,466.89,4884.99,3268.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-16,1645.05,604.4,4961.3,521.6,582.24,5205.28,3592.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-17,2778.33,673.78,4574.58,631.14,945.85,5618.6,4036.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-18,2778.33,673.78,4574.58,631.14,945.85,5618.6,4036.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-19,2219.96,654.94,5390.96,633.1,845.39,4212.87,5336.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-20,2034.6,361.38,5328.39,575.43,796.25,3801.55,4743.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-21,1638.94,573.56,5148.41,617.29,758.56,3834.0,4426.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-22,2201.68,350.26,5446.92,655.36,811.55,3488.78,4590.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-23,1433.88,379.21,4952.32,607.87,691.21,3702.39,3458.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-24,2011.49,522.89,4770.5,576.32,758.66,3918.52,3736.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-25,2011.49,522.89,4770.5,576.32,758.66,3918.52,3736.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-26,1852.3,431.61,5512.73,655.51,755.74,4004.93,4889.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-27,1908.65,443.88,5466.75,617.84,703.8,4373.1,4127.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-28,1546.34,722.63,5019.35,802.67,694.89,4374.3,3639.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-29,2543.09,642.11,5189.83,630.58,715.85,4539.93,3876.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-30,1875.18,548.38,5101.56,607.07,685.9,4074.01,4146.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-31,1603.16,533.06,5204.53,660.94,810.95,3505.89,4027.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-01,1603.16,533.06,5204.53,660.94,810.95,3505.89,4027.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-02,1822.52,588.04,5254.72,680.47,977.33,3501.82,4221.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-03,2294.91,745.9,5930.98,680.74,1103.69,3624.6,4752.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-04,2603.14,649.29,5864.11,712.05,1188.3,3193.97,4816.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05,2457.04,727.93,5025.22,682.34,1181.63,3458.57,6089.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06,2501.01,777.69,6304.43,1163.16,1602.48,3873.73,7121.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07,1035.42,753.45,3162.46,537.92,820.3,2601.65,2053.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-08,1035.42,753.45,3162.46,537.92,820.3,2601.65,2053.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09,1873.57,1088.34,5760.52,750.19,1284.39,3423.57,4862.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10,2205.06,733.6,5546.18,772.58,1094.17,3315.63,4524.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11,1877.62,936.46,5973.49,793.73,999.34,3226.86,4942.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-12,2581.82,638.56,6190.37,807.12,944.47,2938.95,5753.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-13,2337.83,694.93,5371.73,748.44,891.82,3066.87,7185.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-14,2034.89,716.37,5399.99,735.43,882.91,2783.54,6331.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-15,2034.89,716.37,5399.99,735.43,882.91,2783.54,6331.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-16,1783.01,566.62,5862.09,817.09,890.02,2716.65,5621.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-17,2072.87,553.02,5351.23,848.14,835.14,2624.73,6532.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-18,2234.07,542.24,5429.15,819.51,844.86,2711.81,6354.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-19,2531.16,500.27,5168.97,825.79,884.66,2390.81,7645.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-20,2128.36,483.39,5807.27,761.33,1022.99,2787.96,5798.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-21,2522.43,1031.47,5276.65,794.81,989.22,2434.48,7515.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-22,2522.43,1031.47,5276.65,794.81,989.22,2434.48,7515.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-23,2622.47,503.29,5528.78,827.31,1100.52,2671.99,6247.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-24,2574.05,500.03,5680.97,932.91,1219.46,2850.37,7121.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-25,2195.3,486.92,5771.0,792.98,1155.75,2554.1,7686.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26,2374.85,583.3,4757.94,848.23,1044.75,2500.43,7036.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-27,1965.86,431.72,6003.84,865.4,996.42,2525.9,6030.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-28,1671.75,522.8,5391.24,811.18,1154.87,2554.56,8622.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-29,1671.75,522.8,5391.24,811.18,1154.87,2554.56,8622.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-30,3236.21,400.04,5781.28,905.63,1261.21,2245.81,8158.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-31,2553.89,434.06,4707.36,892.36,1222.36,2219.38,9242.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-01,2365.55,486.09,6169.32,851.56,1199.97,2325.43,9135.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-02,2638.62,1138.66,5804.18,882.81,1302.11,2396.39,10310.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-03,3509.96,556.54,4728.38,815.5,1259.48,2574.44,10962.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-04,2264.75,776.79,4794.79,884.64,1329.51,2192.68,10490.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-05,2264.75,776.79,4794.79,884.64,1329.51,2192.68,10490.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-06,2362.74,529.02,5271.29,847.31,1315.17,2434.28,10382.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-07,3377.74,570.07,5190.1,915.89,1480.83,2363.64,11332.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-08,2840.08,1202.09,5332.7,943.1,1321.05,2634.15,11121.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-09,2960.03,427.27,5637.28,886.36,1232.63,2588.5,9681.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-10,3046.9,589.51,5146.95,915.19,1225.55,2703.02,10035.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-11,2140.62,487.47,5618.68,914.42,1153.03,2132.54,9042.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-12,2140.62,487.47,5618.68,914.42,1153.03,2132.54,9042.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-13,2344.3,395.7,5343.04,867.34,1272.57,2397.24,8891.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-14,1900.49,835.1,5593.88,886.86,1121.11,2091.28,10910.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-15,1917.88,473.99,5554.68,862.45,1117.07,2178.28,12538.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-16,2126.25,560.99,6092.79,951.32,1231.32,2278.68,11411.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-17,2252.2,783.83,5988.89,918.77,1457.37,2196.14,13397.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-18,3342.43,642.1,5069.94,907.64,1972.84,3077.78,10094.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-19,2643.89,741.25,5006.92,618.4,2444.49,3073.03,8041.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-20,2985.97,576.81,6959.62,618.4,1441.37,1706.55,5121.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-21,2985.97,576.81,6959.62,618.4,1441.37,1706.55,5121.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-22,2985.97,576.81,6959.62,618.4,1441.37,1706.55,5121.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-23,2314.97,650.77,8460.97,1058.61,1950.92,840.0,14571.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-24,1811.63,517.4,5871.77,921.38,1377.41,2768.24,7862.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-25,2602.45,1017.24,5652.73,853.65,1432.79,2750.37,5993.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-26,2602.45,1017.24,5652.73,853.65,1432.79,2750.37,5993.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-27,2362.04,420.55,5658.7,1045.76,1319.81,2089.33,5020.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-28,1618.52,459.62,5885.54,891.97,1143.74,1760.71,5216.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-29,1173.62,602.09,5911.41,897.75,1219.24,1708.6,5485.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,2218.39,626.82,5405.49,900.04,1060.78,1589.86,4545.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,1613.71,436.6,5907.56,802.91,1055.35,1813.41,5100.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-02,951.37,444.8,5253.68,837.38,953.88,1810.66,5147.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-03,951.37,444.8,5253.68,837.38,953.88,1810.66,5147.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-04,2023.84,398.84,6117.18,894.35,1081.83,1785.45,5031.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-05,1791.83,575.16,5610.16,888.36,963.11,2096.15,4987.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-06,1395.95,479.03,5915.86,871.91,861.37,1884.0,5793.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-07,2247.13,580.61,5217.57,907.93,900.69,1895.81,5714.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-08,1973.02,583.11,6195.64,987.98,1027.88,1958.8,6621.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-09,1373.02,409.75,5990.03,791.39,1162.67,2420.36,5266.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-10,1373.02,409.75,5990.03,791.39,1162.67,2420.36,5266.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-11,1175.26,553.94,6018.51,861.99,1087.92,2284.87,4732.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-12,1878.44,545.82,6142.79,915.4,1194.49,1987.6,6283.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-13,1497.55,374.34,5788.23,892.64,1263.18,2319.11,6013.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-14,2414.6,533.91,5718.81,875.92,1309.2,2038.61,6602.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-15,1260.57,568.41,5408.24,976.36,1274.88,1993.23,7459.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-16,1662.9,583.7,5397.3,833.47,1258.35,1848.95,7351.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-17,1662.9,583.7,5397.3,833.47,1258.35,1848.95,7351.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-18,3584.36,482.62,6080.78,944.63,1144.66,2369.02,6753.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-19,2257.7,673.42,5566.53,965.3,1318.1,2078.01,6782.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20,1732.25,519.32,6067.71,950.55,1302.95,2096.3,8058.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-21,2428.03,480.48,6055.3,995.65,1326.42,2516.75,10024.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-22,2704.08,569.48,5487.29,973.43,1279.14,1875.89,9660.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-23,2288.72,568.32,5744.41,907.45,1248.1,2488.91,13006.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-24,2288.72,568.32,5744.41,907.45,1248.1,2488.91,13006.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-25,1555.73,442.8,5024.59,978.98,1282.86,2384.28,13216.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-26,2608.52,413.74,6144.97,920.31,1228.71,2540.61,12530.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-27,1259.12,338.17,5390.76,1009.13,1135.81,3281.6,12445.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-28,2331.48,442.81,5404.32,991.57,1111.1,3358.9,10306.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-29,2100.77,386.03,5586.11,854.52,1185.89,2718.32,9889.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-30,1962.44,490.57,5861.82,898.15,1200.27,3173.06,9252.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-31,1962.44,490.57,5861.82,898.15,1200.27,3173.06,9252.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-01,1939.38,419.16,5050.87,968.73,1227.88,3607.15,8278.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-02,2504.95,494.58,5704.36,962.54,1204.85,3297.18,7774.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-03,1468.68,440.5,7303.13,880.9,1491.45,3503.5,7231.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-04,2072.99,416.31,6245.99,911.05,1247.36,2963.77,7365.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-05,1388.35,411.76,5459.3,979.47,1206.17,3518.84,7136.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-06,2139.15,763.95,5628.25,911.43,1322.56,3142.56,6665.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-07,2139.15,763.95,5628.25,911.43,1322.56,3142.56,6665.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-08,1527.39,515.95,4903.71,920.57,1278.95,3061.62,7030.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-09,2010.87,452.02,5642.43,1037.12,1478.06,3280.44,6658.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-10,2003.06,521.14,5499.85,973.16,1603.71,2883.88,5894.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-11,1310.21,743.47,6123.58,940.74,1503.87,2766.2,5191.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-12,1616.57,1048.98,6003.63,967.4,1381.43,2571.86,5707.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-13,1606.67,814.12,6526.41,862.41,1666.58,2016.73,4797.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-14,1606.67,814.12,6526.41,862.41,1666.58,2016.73,4797.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-15,1175.99,668.25,5636.39,845.62,1618.04,2494.09,6515.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-16,2188.21,912.47,5270.32,965.75,1336.27,2356.17,6447.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-17,875.65,607.38,5882.73,886.3,1187.18,2305.55,7894.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-18,1149.01,761.52,5514.39,868.99,1167.92,2336.6,6884.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-19,1498.69,476.3,6150.8,922.49,1075.46,2710.17,7370.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-20,1729.68,419.66,5811.37,897.21,1190.19,2374.74,6319.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-21,1729.68,419.66,5811.37,897.21,1190.19,2374.74,6319.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-22,1795.16,542.78,5187.85,915.15,1156.79,2884.07,6605.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-23,2336.84,579.1,6099.61,855.94,1008.05,3078.25,6613.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-24,1811.69,658.05,6182.39,868.47,980.75,3062.64,6160.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-25,1837.44,1014.77,5555.33,859.76,910.17,2340.95,5691.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-26,1483.34,408.17,5828.28,915.38,930.98,3368.31,5499.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-27,2225.33,436.32,5708.73,819.45,967.26,2668.54,5037.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-28,2225.33,436.32,5708.73,819.45,967.26,2668.54,5037.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-29,2216.92,451.71,5848.79,906.57,993.59,3366.56,5601.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
